"geonameid","group","NamE","longitude","latitude"
"2460617",3,"BalessadjiE",-20681.8801350852,1832262.24572056
"2460622",2,"BalE DiassA",-617273.961685862,1225224.54879148
"2460623",7,"BalebougoU",-604769.920056114,1520514.15936929
"2460630",2,"BalansaN",-938258.368433071,1313493.34587432
"2460632",3,"BalankomanA",-957068.895524056,1347061.49062543
"2460633",2,"BalankO",-1080398.65509296,1409589.13686364
"2460634",3,"BalankO",-967048.224098065,1350357.03679863
"2460635",2,"BalamiaoulE",-1215110.14129477,1416498.99073296
"2460636",3,"BalanfinA",-867361.158619803,1227511.94806837
"2460637",7,"BalandougoU",-1068537.47032877,1615168.07400176
"2460638",7,"BalandougoU",-1007742.09103977,1597231.67128647
"2460639",7,"BalandougoU",-1306494.13469712,1590428.9684468
"2460640",7,"BalandougoU",-1138891.56976461,1581122.56293204
"2460641",7,"BalandougoU",-1226306.16242136,1572515.64996887
"2460642",7,"BalandougoU",-1044203.1606058,1483796.31475988
"2460643",7,"BalandougoU",-1216527.37986663,1464603.29346518
"2460644",7,"BalandougoU",-971966.054640327,1432635.88442509
"2460645",7,"BalandougoU",-982915.842782357,1402195.54510611
"2460646",7,"BalandougoU",-1202864.2891811,1403830.73939903
"2460647",7,"BalandougoU",-1036875.52851187,1397926.82731742
"2460649",7,"BalandougoU",-1112142.49031752,1382196.05760546
"2460650",7,"BalandougoU",-892448.003586234,1379164.51096556
"2460651",7,"BalandougoU",-927697.601886546,1293028.67275834
"2460654",7,"BalandougoU",-1006713.00622941,1450487.70621369
"2460655",2,"Bala-MaoundE",-387414.749543141,1787352.31292487
"2460656",2,"BalamansayA",-960271.562673524,1352900.74312427
"2460657",3,"BalalanI",-1064264.04002486,1563192.53799009
"2460658",3,"BalalabA",-1063859.76956146,1560644.88165685
"2460663",3,"BalaguirA",-440644.959542366,1547601.08719034
"2460664",7,"BaladougoU",-1076676.57433943,1582556.97275349
"2460665",7,"BaladougoU",-1135494.27567331,1563555.92228395
"2460666",7,"BalabougoU",-908906.128437931,1645457.65072896
"2460667",7,"BalabougoU",-955015.536883886,1617795.86111054
"2460668",7,"BalabougoU",-892617.418772607,1548507.0460677
"2460669",7,"BalabougoU",-829034.892322285,1539070.84451937
"2460670",7,"BalabougoU",-781700.954700777,1535414.19620145
"2460671",7,"BalabougoU",-808117.473666229,1487146.00824741
"2460672",7,"BalabougoU",-652266.885021772,1484706.21876707
"2460673",7,"BalabougoU",-724991.666656829,1469265.95900417
"2460674",7,"BalabougoU",-895776.935153812,1454835.69230975
"2460675",7,"BalabougoU",-752740.420758641,1426030.31293725
"2460676",7,"BalabaN",-784239.371792578,1464079.54196317
"2460684",2,"BakouroufatA",-1169200.73677056,1494168.90884411
"2460685",7,"BakouroubougoU",-881058.007782198,1485207.71350559
"2460686",3,"BakoulE",-786662.945329767,1449522.02611851
"2460688",2,"BakoundiaN",-1057332.47141071,1479255.24521021
"2460690",7,"BakoronidougoU",-582331.950389986,1260305.66160774
"2460692",7,"BakorobabougoU",-788973.805813433,1472917.21488612
"2460693",2,"BokolobI",-1244973.80148084,1409197.05595613
"2460694",7,"BakorobougoU",-744765.094130246,1453639.19988604
"2460702",2,"BakariA",-1171286.57206278,1533781.07137397
"2460705",2,"BakadadjI",-1172146.34793982,1455200.38653377
"2460707",7,"BakabougoU",-915330.667310825,1617396.72659917
"2460708",2,"BakabakA",-839893.839294699,1680305.75424046
"2460718",7,"BahabougoU",-870238.325345163,1689147.60470322
"2460719",2,"BaguitA",-1054851.19913655,1409265.05711346
"2460720",2,"BaguiriA",-1207432.73966923,1543327.91399476
"2460721",3,"BaguinedA",-851364.060790718,1399147.47309525
"2460722",3,"BaguidA",-675451.759447278,1509217.93408514
"2460723",3,"BaguilA",-673312.869665981,1552678.73266137
"2460724",3,"BaguibE",-539711.663864161,1338987.30144371
"2460725",3,"BaguibA",-713605.799311389,1415906.34050046
"2460727",2,"BagueyA",-1156652.97404025,1356820.98347143
"2460728",7,"BaguebougoU",-878915.336130602,1491311.89477809
"2460731",3,"BagourE",-1182706.55758036,1615828.15320167
"2460732",3,"BagourE",-1201459.24419053,1607893.1432343
"2460733",2,"BagoundiE",-1173.44283880136,1793220.41828575
"2460735",4,"BagoukO",-1224106.99300068,1557362.34262606
"2460736",2,"BagoenI",-938911.578560657,1684331.97743249
"2460739",7,"BagayobougoU",-850462.26733846,1328658.75300979
"2460740",3,"BanavanA",-783244.042349231,1326766.860569
"2460747",2,"BagalantA",-1086015.41021766,1404101.42834413
"2460749",3,"BagadadjI",-876094.842193312,1403517.29001017
"2460750",5,"BagadadjI",-774392.527516931,1534857.83137957
"2460751",5,"BagadadI",-645691.7693049,1429914.83310534
"2460752",3,"BagabagadalA",-998283.356463033,1408575.42523398
"2460755",2,"BafoulabE",-1182433.61917387,1535988.64421928
"2460758",2,"BafinG MakanA",-1123176.50294394,1394930.70559394
"2460764",2,"BafararA",-1246681.73276609,1712010.79898995
"2460766",7,"BadyangoubougoU",-850347.03081457,1571000.55655016
"2460768",3,"BadoumberA",-814330.909643652,1480567.38311035
"2460769",2,"BadoumbE",-1115709.82421578,1516525.01909526
"2460770",7,"BadougoU KorO",-1053147.31383891,1475945.97662281
"2460771",7,"BadougoU",-1097475.05268297,1565641.1586404
"2460772",7,"BadougoU",-1064250.01915534,1487207.86365369
"2460774",3,"BadjilA",-805309.071190482,1342306.83289602
"2460775",3,"BadjI HaoussA",54401.799612756,1734575.69865368
"2460776",3,"BadjI GourmA",43768.0140899148,1740277.88591475
"2460777",3,"BadiongO",-439734.156969728,1622857.41406391
"2460778",4,"BadiokE",-1133322.73940234,1452247.4073626
"2460779",2,"BadiokE",-1089234.40478128,1420823.52451714
"2460780",3,"BadinyE",-758131.34459437,1369206.86648675
"2460781",2,"BadinndalA",-1067578.13114148,1411278.91410848
"2460784",2,"BadinkO",-1008472.13243258,1440182.48058209
"2460785",2,"BadiazitA",-1270020.08373873,1525849.81224307
"2460786",3,"BadianA",-693290.97283555,1244849.15652211
"2460791",3,"BadyanO",-397927.887978308,1779364.42848559
"2460792",7,"BadalabougoU",-874384.751077423,1400560.36584152
"2460799",3,"BabourO",-355538.030868905,1530663.679646
"2460800",7,"BabougoU",-822478.132328242,1763649.26646248
"2460801",7,"BabougoU",-887203.221976394,1595719.76692468
"2460802",7,"BabougoU",-1064540.99052151,1570562.21558423
"2460803",7,"BabougoU",-783821.439711633,1523047.24373088
"2460804",7,"BabougoU",-627182.381242816,1521388.60558683
"2460805",7,"BabougoU",-827815.051840701,1458408.10899484
"2460806",7,"BabougoU",-886107.823148735,1266720.50617941
"2460808",3,"BabilenA",-764851.175535899,1263222.777274
"2460811",2,"BabarotO",-1181246.37592735,1535892.47258041
"2460815",7,"BabalabougoU",-700956.584232479,1281787.95944848
"2460818",7,"BabakabougoU",-901107.530465954,1568305.10820396
"2460820",3,"BabadyaN",-760080.601748543,1434060.38370384
"2460821",7,"Baba-DamA",-586532.54153028,1677591.6267311
"2460824",7,"BabougoU",-880593.514848624,1419214.51141074
"2460841",2,"AyouN GoupoU",-884482.82716923,1710367.23098015
"2460855",2,"AtiL BarkE",-1004012.56391776,1666164.19486843
"2460860",2,"AtamakolO",-1171416.24586725,1351452.97952881
"2460865",2,"AssonfrI",-1125232.67932616,1566673.44141524
"2460866",3,"AssoboL",-404343.170536671,1796456.65196883
"2460881",3,"AssatiemalA",-1099601.53323554,1635342.0475037
"2460885",3,"AsandyI",-905352.725842668,1590320.75819468
"2460886",3,"AssamorolA",-902689.805536755,1261327.77757537
"2460889",2,"AssamangatarE",-998919.980965555,1682531.57918644
"2460890",3,"AssanmangaterE",-1120602.45042371,1645335.09211088
"2460896",3,"AssakongO",-356762.647598431,1812562.44994203
"2460900",3,"AssagueryE",-39745.384230451,1876231.70826859
"2460910",2,"ArsI FoulbE",-362137.692144028,1754753.615442
"2460911",3,"ArsI BelladE",-362252.593535444,1757156.92612817
"2460916",3,"ArnasseY",-301625.077392871,1848781.99883238
"2460917",2,"ArlatinndalA",-989055.471645262,1669261.71017546
"2460922",3,"ArkodiA",-392900.677679268,1745780.41504241
"2460925",2,"ArimenO",-158662.926072236,1880105.47939191
"2460928",2,"ArifondA",-1061005.49017242,1683647.82883942
"2460931",3,"AridianA",-379617.292531987,1528685.72850202
"2460941",2,"ArguetO",-1083328.02488851,1437426.67415793
"2460950",2,"ArchanI",-937324.443960279,1649756.41873242
"2460951",3,"ArbichI",-243380.32775363,1861350.15275927
"2460954",2,"AraouanE",-378298.271466143,2092416.45235212
"2460965",3,"ArabebE",-412637.160343612,1779202.28321231
"2460966",3,"ArabanguI",-209159.719004475,1671402.52235251
"2460968",3,"Ara-Ara-HarikounA",-361152.137431137,1815228.78461039
"2460969",3,"Ara-Ara-AramgouI",-358759.746633732,1817980.32760786
"2460970",2,"AouzouroU",-39175.4824815582,1875677.99964079
"2460987",2,"AoudiaI YorO AlI",-1043111.70595981,1675160.19698529
"2460992",7,"OuessebougoU AoualA",-915183.24428166,1414711.59902173
"2460999",3,"AntaM MyO",79633.7455486765,1689784.71805482
"2461003",3,"AnsongO",54514.4870283455,1732008.55085193
"2461008",3,"AnkouM MyO",79528.9131740596,1688102.65026369
"2461013",2,"AnguihorO",-1118669.2088859,1411943.6364576
"2461015",3,"AngambongO",-364066.6764176,1810672.02105029
"2461016",3,"AngaberE",-402237.935109776,1835914.0848711
"2461019",3,"AnfoulgoulayE",-375394.025827435,1762477.92681388
"2461030",3,"AndjebI",-343511.511098349,1807729.70084467
"2461031",3,"AndiamA",-370909.545895416,1555179.79067807
"2461034",1,"AnderanboukaN",327797.971138799,1707071.644828
"2461035",2,"HamdallayE",-396522.450274485,1501291.38151418
"2461036",3,"AndakagA",-333609.540460966,1563918.00891987
"2461037",3,"AndagoyE",-362012.601412799,1718795.17705236
"2461039",3,"AnamounielA",-385540.52796503,1535700.82927919
"2461040",2,"AnameghO",-1250643.12606488,1548217.87082072
"2461041",3,"AnakandA",-334778.145779054,1603707.78507331
"2461042",3,"AnakandA",-393549.8162387,1573683.58185566
"2461043",3,"AnA KandA",-364182.772018212,1529619.01303535
"2461044",3,"AnakagA",-359215.13929946,1549356.05390627
"2461051",2,"AmilalE",-1269477.65020042,1716578.68894275
"2461054",2,"AmgoundjI",-121668.298218637,1886026.37867114
"2461072",2,"AmbidedI",-1284092.37416257,1624549.82493665
"2461089",3,"AmarosseldabaY",-378441.297791475,1797323.50854403
"2461092",3,"AmadoukoulelA",-813477.724542066,1482849.95682073
"2461093",3,"AmaragoungoU",-254980.756608787,1856047.08943177
"2461095",7,"AmankobE",-598161.896446516,1700664.60962963
"2461104",3,"Ama-KoyrA",-419060.364579329,1773652.23979964
"2461105",3,"AmakouladjI",-11481.6221592339,1836625.66208392
"2461106",7,"AmakabougoU",-822357.029448109,1547445.03987428
"2461114",2,"AmadoU MamA",-915235.468953452,1686440.17244744
"2461115",3,"Amadou-DosO WarE",-664098.721067551,1577751.32546153
"2461117",3,"AmadoU BafinnkA",-631908.530321873,1512629.01162746
"2461118",3,"AmadoU Ali-WerE",-537500.652629774,1534295.78055934
"2461119",2,"AmadI OumouroU",-1049063.66431478,1703278.82205587
"2461120",2,"AmadilimanE",-634604.168551403,1637516.94766938
"2461130",2,"AlioulenA",-1044024.36636869,1445675.90490758
"2461132",3,"AlmanianA",-579426.527962086,1642681.29001173
"2461134",2,"Allah-InA",-1253263.55083156,1611731.52617348
"2461137",3,"AlkanabangoU",-420820.439153377,1849601.40712247
"2461138",2,"AlkamsarA",-8096.47838005415,1791284.34390516
"2461143",3,"AlI HamadoU LilaE",-682327.877498752,1174505.81604253
"2461144",2,"AlidiamanI",-1202229.51715829,1426087.88030291
"2461161",3,"AlatonA",-645961.462484143,1640135.39685861
"2461163",2,"AlassanilA",-1251710.50257114,1597346.42377106
"2461165",2,"AlamoutalA",-1500021.48906929,1563165.40547127
"2461172",2,"AlahinE",-1113736.64227951,1632510.7151201
"2461173",2,"AlahinA",-950500.209657418,1690547.03134927
"2461179",2,"AkoumbourO",-234109.067985343,1601248.45071973
"2461197",3,"AkarankoM",-28513.440313854,1848219.9420053
"2461216",2,"AinessabA",-1225982.67728193,1645495.8952894
"2461217",2,"AinamolO",-1221033.42024786,1645740.93491368
"2461222",3,"AibongO",-352171.219961039,1794922.1841766
"2461232",2,"AheL FaloutE",-1267547.54048253,1712152.61209847
"2461233",2,"AheL BarkE",-1255241.81492169,1710324.84884373
"2461235",3,"AhamaN KoirO",-34631.8097803572,1858521.68310437
"2461237",2,"AhagalA",-1004341.37116183,1719626.0762195
"2461239",3,"AguinaouiaouI",-10197.0514712532,1813446.87726584
"2461247",3,"AguelhoK",91928.2965521609,2152820.24932428
"2461273",2,"Ag-EnzalI",-192119.746734407,1871840.66396273
"2461293",3,"Agaminan-TaoussA",-344488.975166505,1816187.42562563
"2461318",3,"AdyengO",-402841.98271021,1782004.41469087
"2461320",3,"AdyanabangoU",-421056.601082341,1778641.92517528
"2461325",3,"AdourakamE",-330101.005100519,1572215.7615068
"2461331",7,"Adlaye-SidI",-577158.263189441,1694069.92379195
"2461335",3,"AdjilaminA",-907791.361346465,1183670.49816369
"2461358",7,"AdamabougoU",-567244.613851174,1476256.13282366
"2461361",2,"AdabaI MahamouD",-290634.840150152,1779925.02210981
"2461399",2,"AbdoU SalaM",-37360.3742176145,1862673.29349111
"2461400",3,"AbdourahmanE",-460251.788885575,1636767.28958765
"2461402",2,"AbdouL SiniA",-1278629.92757129,1662696.93689478
"2461404",2,"AbdalayE",-579716.951375834,1692495.43245034
"2476086",2,"Ti-n-ZaouatenE",305194.0226876,2209106.36536131
"2569948",5,"KougreN",-142982.967949599,1352367.37446905
"2569951",5,"ZegomdE",-145783.325816206,1352617.57637664
"2569952",5,"SiniogueN",-148519.501031936,1354005.08664182
"2569954",5,"MougoulseN",-158450.447157862,1353254.61019054
"2569955",5,"DjiguintengA",-159969.208800823,1354363.72459738
"2569956",5,"LilbourE",-161277.62472483,1354519.90111476
"2569960",5,"PoedogO",-154532.242927753,1350112.22749392
"2569963",5,"NabazanE",-149449.825374336,1349304.68399389
"2569967",5,"PeodogO",-148027.497999024,1346444.60142165
"2569971",5,"KoubrI NagbangrE",-154170.370420524,1349190.00152451
"2569973",5,"BointengA",-161619.320557349,1344470.31180815
"2569975",5,"KiepalogO",-163787.861907688,1342814.75045202
"2569976",5,"TewodogO",-164279.837491041,1341740.27519325
"2569977",5,"BougreN",-162881.189966866,1340969.88263081
"2569978",5,"SilmissiN",-152891.671309334,1340398.94747601
"2569979",5,"KalpongO",-151672.560864677,1340611.48817552
"2569980",5,"LamzoudO",-150726.419212223,1340855.4854207
"2569981",5,"GoangueN",-150300.714037047,1340916.71899302
"2569982",5,"BilbalgO",-151077.777948619,1345220.61008222
"2569983",5,"TimtengA",-150316.949541489,1344849.79553013
"2569984",5,"BaogueN",-185643.405480592,1353645.25598267
"2569985",5,"BissiguI",-183267.750060769,1353887.00050457
"2569986",5,"LinogueN",-138912.591204142,1339361.48806185
"2569992",5,"RakalweogueN",-145402.42526588,1338787.72141116
"2569993",5,"TangueN",-147466.906538757,1340942.94508041
"2569994",5,"ToesseN",-148842.24529882,1339592.18737071
"2569995",5,"KagamzensE",-147625.995413822,1338945.16496219
"2569997",5,"MotengA",-149119.820388618,1338579.24660663
"2569998",5,"NabmangoM",-146171.60359128,1336669.24766324
"2570001",5,"GoungueN",-164443.943891991,1338298.68631065
"2570002",5,"DoumtengA",-163777.942748315,1337191.0984181
"2570003",5,"NakomogO",-162526.069234269,1337926.74527167
"2570004",7,"SilmiougoU",-161337.666076333,1338108.23815149
"2570005",5,"TenogueN",-162784.816471989,1334054.96982045
"2570006",5,"KankangueN",-181533.867541748,1353237.26515529
"2570007",5,"PoedogO",-164167.142408685,1330984.04338059
"2570008",5,"GoungueN",-164260.671179292,1330308.23205214
"2570009",5,"KomtigrE",-163190.555389699,1331381.65077023
"2570010",5,"KongueN",-175744.353424426,1354271.0462245
"2570012",5,"NakomogO",-173613.386944689,1353928.25636126
"2570013",5,"NatengA",-161665.888127643,1331686.44813197
"2570014",5,"HonsbaogO",-173099.810898054,1352943.66636348
"2570015",5,"PezingA",-161081.526798013,1333129.18230723
"2570017",2,"YansarE",-160749.544956853,1332421.62592319
"2570018",5,"BoulwangO",-167276.322791546,1354591.96646778
"2570020",5,"TangueN",-159751.88002017,1330146.29100526
"2570021",5,"KarporE",-158588.858864951,1331465.20122504
"2570023",5,"KamsaongtengA",-165814.962744421,1354589.1965772
"2570024",5,"SampogretengA",-158874.661964586,1328208.62532201
"2570025",5,"KalkiendE",-158085.597867376,1327377.4732579
"2570026",5,"GoungueN",-156017.914912726,1334872.64569849
"2570027",5,"BougralA",-156423.137810623,1332230.29676625
"2570028",5,"KouknogO",-154869.544341017,1332042.83276937
"2570029",5,"OuatiguE",-155693.687308641,1331613.89675013
"2570032",5,"SilmissI",-153887.679734475,1334315.77469568
"2570033",5,"YaogueN",-152638.005789993,1334436.43252052
"2570034",5,"KokonsE",-151475.498889514,1335694.57181263
"2570036",5,"SokomtengA",-152036.265205139,1332068.94750946
"2570037",5,"NakomkO",-152960.683756562,1328936.26933387
"2570038",5,"SilmissiN",-151860.620973863,1329855.97601865
"2570039",5,"OuavoussE",-150085.024685384,1332373.21185118
"2570042",5,"KaligogO",-148077.364970052,1331509.13734937
"2570044",5,"TampouitengA",-148247.548153227,1335412.56238833
"2570046",5,"KondouboegA",-149954.477779381,1334985.05132811
"2570047",5,"NitengA",-147582.826360383,1333781.83136532
"2570048",2,"BouloumbouyakA",-146912.38835356,1333535.12018542
"2570049",5,"KankanragA",-144320.611701233,1334206.86056175
"2570050",5,"KankamsE",-143805.898343441,1333284.45938711
"2570053",5,"LougoubissI",-181330.955300302,1350870.25884229
"2570054",5,"YissoukeN",-145614.828396672,1329845.60355967
"2570055",5,"TampikO",-144000.775629639,1329658.2377435
"2570057",5,"SiguinvoussE",-139003.145391791,1329681.32000879
"2570058",5,"OuayalguI",-139558.701925902,1327407.59503093
"2570060",5,"KonioudoU",-139663.639512095,1332786.68020633
"2570063",5,"BagtogodO",-171949.421783553,1351067.19740202
"2570074",5,"PamnO OuidI",-171088.69095847,1345440.69109425
"2570075",5,"NahaitengA",-173360.172173242,1348641.44930338
"2570078",7,"OuabzougoU",-186084.889515256,1342828.8700828
"2570079",5,"YaninguE",-184623.138989446,1342825.81427648
"2570080",5,"NamassA",-184749.869298052,1341626.74289673
"2570081",5,"YikidiessE",-178715.494752778,1342352.34623855
"2570082",5,"TindebaM",-177838.29031112,1340967.60128102
"2570083",5,"BagayirI",-139331.151724277,1379989.15852376
"2570084",5,"TengsobdogO",-137963.755750752,1379310.97730507
"2570087",5,"TalamengA",-172405.856332506,1343415.25614316
"2570089",5,"TangueN BissigA",-171410.326502707,1341108.74575234
"2570092",5,"SeguedeN",-152045.369548343,1382100.58933756
"2570093",5,"KosmasseM",-169705.38678863,1340735.94243369
"2570096",4,"PoussougueN",-153389.461092536,1380628.17562153
"2570097",5,"BoswendE",-155646.653662883,1379372.05936415
"2570098",5,"BagabeN",-165568.368990035,1339099.56566076
"2570101",5,"YargO KiongO",-161421.335016154,1381287.87504668
"2570102",5,"RakouessingO",-159591.918179774,1382390.85051132
"2570103",5,"TengsobongO",-171027.809797906,1337358.51248038
"2570106",5,"BasnerE",-158644.348343833,1375228.59456193
"2570107",5,"BalambalO",-174561.097651767,1337733.79278003
"2570108",5,"BalongueN",-157730.808931506,1375135.09456973
